0,1,2,3
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0.5,0.5,0
0,0.5,0.5,0
0,0.5,0.5,0
0,0,2.52E-30,1
0,0.5,0.5,0
0,0.5,0.5,0
0,0.5,0.5,0
0,0.5,0.5,0
1,0,0,0
0,0.5,0.5,0
1,0,0,0
0,0,3.57E-29,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,2.75E-30,1
0,0,1.74E-28,1
0,0,6.05E-30,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0.000116041,0.999883959
0,0,0.000210153,0.999789847
0,0,0.013057977,0.986942023
0,0,0.017365092,0.982634908
0,0,0.000875312,0.999124688
0,0,0.003384283,0.996615717
0,0,9.38E-05,0.999906203
0,0,4.47E-05,0.999955279
0,0,0.000379468,0.999620532
0,0,0.000354197,0.999645803
0,0,3.82E-05,0.999961796
0,0,0.0020859,0.9979141
0,0,0.053370734,0.946629266
0,0,0.053784883,0.946215117
0,0,0.231682194,0.768317806
0,0,0.143671937,0.856328063
0,0,0.096765397,0.903234603
0,0,0.274199761,0.725800239
0,0,0.205357096,0.794642904
0,0,0.074771323,0.925228677
0,0,0.032097573,0.967902427
0,0,0.010728708,0.989271292
0,0,0.013643244,0.986356756
0,0,0.119852259,0.880147741
0,0,0.021859649,0.978140351
0,0,0.085376675,0.914623325
0,0,0.096521604,0.903478396
0,0,0.052767887,0.947232113
0,0,0.013598551,0.986401449
0,0,0.002244937,0.997755063
0,0,1.95E-05,0.999980453
0,0,2.58E-07,0.999999742
0,0,1.85E-08,0.999999982
0,0,3.62E-06,0.999996378
0,0,2.99E-07,0.999999701
0,0,6.38E-06,0.999993619
0,0,0.000157549,0.999842451
0,0,1.13E-05,0.999988687
0,0,2.21E-05,0.999977916
0,0,5.63E-07,0.999999437
0,0,6.19E-07,0.999999381
0,0,3.93E-08,0.999999961
0,0,2.16E-06,0.999997836
0,0,0.000429856,0.999570144
0,0,2.32E-08,0.999999977
0,0,1.75E-06,0.999998252
0,0,2.68E-08,0.999999973
0,0,2.45E-05,0.999975533
0,0,4.12E-07,0.999999588
0,0,4.24E-07,0.999999576
0,0,2.95E-05,0.999970498
0,0,5.02E-06,0.999994976
0,0,1.62E-06,0.99999838
0,0,1.27E-06,0.99999873
0,0,2.07E-06,0.999997933
0,0,1.73E-10,1
0,0,2.90E-05,0.999971048
0,0,2.27E-06,0.999997729
0,0,9.20E-07,0.99999908
0,0,3.91E-06,0.999996094
0,0,1,8.03E-32
0,0,1,2.08E-31
0,0,1,9.67E-38
0,0,1,1.49E-42
0,0,1,1.50E-44
0,0,1,1.14E-46
0,0,1,4.55E-46
0,0,1,4.56E-44
0,0,1,2.96E-40
0,0,1,1.26E-43
0,0,1,3.02E-45
0,0,1,2.32E-45
0,0,1,1.65E-46
0,0,1,3.91E-35
0,0,1,3.59E-42
0,0,1,1.18E-42
0,0,1,3.96E-43
0,0,1,8.12E-42
0,0,1,1.25E-43
0,0,1,4.39E-44
0,0,1,7.26E-42
0,0,1,2.09E-43
0,0,1,1.05E-42
0,0,1,4.20E-41
0,0,1,3.20E-38
0,0,1,4.52E-38
0,0,1,9.63E-36
0,0,1,1.25E-33
0,0,1,1.82E-33
0,0,1,1.28E-34
0,0,1,2.57E-29
0,0,1,1.63E-29
0,0,1,1.43E-34
0,0,1,4.54E-38
0,0,1,2.09E-37
0,0,1,5.12E-35
0,0,1,2.12E-29
0,0,1,4.69E-22
0,0,1,1.24E-11
0,0,1,3.66E-13
0,0,1,1.06E-18
0,0,1,1.29E-19
0,0,1,4.59E-25
0,0,1,1.24E-25
0,0,1,4.76E-28
0,0,1,6.79E-19
0,0,1,1.04E-21
0,0,1,1.36E-17
0,0,1,1.47E-12
0,0,0.99999971,2.90E-07
0,0,0.871613956,0.128386044
0,0,0.999999878,1.22E-07
0,0,1,8.03E-13
0,0,1,5.03E-16
0,0,1,4.77E-20
0,0,1,9.32E-25
0,0,1,2.61E-28
0,0,1,2.88E-26
0,0,1,4.42E-28
0,0,1,2.27E-28
0,0,1,1.31E-10
0,0,1,1.13E-11
0,0,1,4.74E-10
0,0,0.99999999,1.01E-08
0,0,0.999998654,1.35E-06
0,0,0.999939171,6.08E-05
0,0,0.991072629,0.008927371
0,0,0.24917082,0.75082918
0,0,0.000706072,0.999293928
0,0,0.297477873,0.702522127
0,0,0.998264448,0.001735552
0,0,0.999335682,0.000664318
0,0,0.9999984,1.60E-06
0,0,0.999999782,2.18E-07
0,0,1,3.37E-11
0,0,0.99999998,1.98E-08
0,0,0.999999831,1.69E-07
0,0,0.831295208,0.168704792
0,0,0.936331394,0.063668606
0,0,0.035865781,0.964134219
0,0,0.000321941,0.999678059
0,0,0.017878904,0.982121096
0,0,0.007536199,0.992463801
0,0,0.002878596,0.997121404
0,0,0.003346935,0.996653065
0,0,0.001616387,0.998383613
0,0,0.033760031,0.966239969
0,0,0.036339592,0.963660408
0,0,0.020440518,0.979559482
0,0,0.018046547,0.981953453
0,0,9.29E-20,1
0,0,1.15E-20,1
0,0,9.39E-20,1
0,0,4.10E-18,1
0,0,1.63E-17,1
0,0,2.13E-20,1
0,0,2.35E-22,1
0,0,3.23E-18,1
0,0,4.20E-17,1
0,0,6.93E-23,1
0,0,3.23E-20,1
0,0,2.66E-23,1
0,0,3.62E-24,1
0,0,1.42E-29,1
0,0,9.72E-30,1
0,0,6.52E-28,1
0,0,5.86E-24,1
0,0,1.19E-26,1
0,0,1.30E-20,1
0,0,3.79E-20,1
0,0,7.49E-18,1
0,0,1.57E-18,1
0,0,2.00E-20,1
0,0,1.05E-19,1
0,0,2.57E-20,1
0,0,1.59E-22,1
0,0,7.05E-24,1
0,0,5.08E-26,1
0,0,1.49E-24,1
0,0,3.08E-25,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1.82E-16,1,0,0
1.95E-15,1,0,0
1.79E-14,1,0,0
2.20E-13,1,0,0
2.45E-10,1,0,0
5.38E-11,1,0,0
1.09E-10,1,0,0
6.13E-09,0.999999994,0,0
4.43E-09,0.999999996,0,0
1.00E-11,1,0,0
2.11E-11,1,0,0
1.56E-12,1,0,0
2.80E-17,1,0,0
5.54E-19,1,0,0
3.18E-23,1,0,0
4.04E-19,1,0,0
6.02E-17,1,0,0
1.97E-13,1,0,0
1.22E-11,1,0,0
9.07E-08,0.999999909,0,0
2.54E-06,0.999997464,0,0
1.51E-09,0.999999998,0,0
1.12E-12,1,0,0
1.28E-14,1,0,0
1.05E-18,1,0,0
1.83E-23,1,0,0
3.05E-27,1,0,0
1.32E-26,1,0,0
3.10E-23,1,0,0
2.47E-27,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,0,1,1.47E-41
0,0,1,5.76E-53
0,0,1,1.14E-53
0,0,1,1.43E-53
0,0,1,1.12E-35
0,0,1,8.32E-55
0,0,1,1.55E-50
0,0,1,5.11E-35
0,0,1,2.02E-43
0,0,1,5.64E-27
0,0,1,3.04E-51
0,0,1,1.46E-50
0,0,1,5.37E-47
0,0,1,3.01E-50
0,0,1,6.05E-52
0,0,1,3.22E-55
0,0,1,1.23E-56
0,0,1,8.63E-42
0,0,1,2.54E-28
0,0,1,7.11E-45
0,0,1,1.85E-23
0,0,1,2.86E-57
0,0,1,2.31E-58
0,0,1,1.71E-33
0,0,1,2.32E-70
0,0,1,2.43E-51
0,0,1,2.87E-62
0,0,1,5.02E-52
0,0,1,4.23E-53
0,0,1,2.12E-57
0,0,5.91E-20,1
0,0,5.50E-18,1
0,0,2.67E-16,1
0,0,7.78E-19,1
0,0,1.65E-16,1
0,0,1.39E-20,1
0,0,1.16E-21,1
0,0,1.13E-25,1
0,0,1.42E-21,1
0,0,7.04E-22,1
0,0,2.28E-22,1
0,0,3.28E-25,1
0,0,4.51E-21,1
0,0,2.58E-23,1
0,0,7.34E-19,1
0,0,1.72E-21,1
0,0,2.22E-21,1
0,0,1.38E-19,1
0,0,4.56E-20,1
0,0,1.62E-25,1
0,0,6.17E-17,1
0,0,4.69E-21,1
0,0,1.01E-21,1
0,0,1.37E-15,1
0,0,2.83E-17,1
0,0,1.62E-08,0.999999984
0,0,1.23E-19,1
0,0,5.15E-14,1
0,0,4.60E-15,1
0,0,1.62E-17,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
